TableName,ID,EN_UK,EN_UK_Shorten,TH_TH,JP_JP,Comment
,64210,Battleforged Wristguards,,,,
,64211,Battleforged Sandals,,,,
,64212,Battleforged Circlet,,,,
,64213,Battleforged Leggings,,,,
,64214,Battleforged Robe,,,,
,64215,Battleforged Vambraces,,,,
,64216,Battleforged Treads,,,,
,64217,Battleforged Hood,,,,
,64218,Battleforged Legguards,,,,
,64219,Battleforged Cuirass,,,,
,64220,Battleforged Gloves,,,,
,64221,Battleforged Shoes,,,,
,64222,Battleforged Hat,,,,
,64223,Battleforged Skirt,,,,
,64224,Battleforged Gown,,,,
,64225,Battleforged Handwraps,,,,
,64226,Battleforged Footguards,,,,
,64227,Battleforged Cowl,,,,
,64228,Battleforged Breeches,,,,
,64229,Battleforged Jerkin,,,,
,64230,Reaver Battle Standard,,,,
,64231,Lich Battle Standard,,,,
,64232,Lesser Potion of Reaver's Resilience,,,,
,64233,Potion of Reaver's Resilience,,,,
,64234,Enhanced Potion of Reaver's Resilience,,,,
,64235,Lesser Acuity of the Lich Potion,,,,
,64236,Acuity of the Lich Potion,,,,
,64237,Enhanced Acuity of the Lich Potion,,,,
,64238,Reaver Treasure Trove,,,,
,64239,Lich Treasure Trove,,,,
,64240,Mighty Ring of Critical Mastery,,,,
,64241,Majestic Ring of Critical Mastery,,,,
,64242,Royal Ring of Critical Mastery,,,,
,64243,Imperial Ring of Critical Mastery,,,,
,64244,Godly Ring of Critical Mastery,,,,
,64245,Blackstone Missive,,,,
,64246,Vial of 'Absolute Agony',,,,
,64247,Superior Potion of Reaver's Resilience,,,,
,64248,Superior Acuity of the Lich Potion,,,,
,64249,Barding of the Reaver,,,,
,64250,Barding of the Lich,,,,
,64251,Test Vindicator Helm,,,,
,64252,Test Vindicator Sabatons,,,,
,64253,Test Vindicator Gauntlets,,,,
,64254,Test Vindicator Breastplate,,,,
,64255,Test Vindicator Greaves,,,,
,64256,Volatile Barding of the Reaver,,,,
,64257,Runic Barding of the Lich,,,,
,64258,Crate of Royal Corrupted Broadheads of Agony,,,,
,64259,Crate of Imperial Corrupted Broadheads of Agony,,,,
,64260,Crate of Godly Corrupted Broadheads of Agony,,,,
,64261,Crate of Royal Corrupted Broadheads of Conflagration,,,,
,64262,Crate of Imperial Corrupted Broadheads of Conflagration,,,,
,64263,Crate of Godly Corrupted Broadheads of Conflagration,,,,
,64264,Crate of Royal Corrupted Broadheads of Frostbite,,,,
,64265,Crate of Imperial Corrupted Broadheads of Frostbite,,,,
,64266,Crate of Godly Corrupted Broadheads of Frostbite,,,,
,64267,Crate of Royal Corrupted Broadheads of Sorcery,,,,
,64268,Crate of Imperial Corrupted Broadheads of Sorcery,,,,
,64269,Crate of Godly Corrupted Broadheads of Sorcery,,,,
,64270,Crate of Royal Corrupted Broadheads of Necrosis,,,,
,64271,Crate of Imperial Corrupted Broadheads of Necrosis,,,,
,64272,Crate of Godly Corrupted Broadheads of Necrosis,,,,
,64273,Red Demonheart Gloves,,,,
,64274,Pink Demonheart Gloves,,,,
,64275,Orange Demonheart Gloves,,,,
,64276,Yellow Demonheart Gloves,,,,
,64277,Green Demonheart Gloves,,,,
,64278,Turquoise Demonheart Gloves,,,,
,64279,Blue Demonheart Gloves,,,,
,64280,Purple Demonheart Gloves,,,,
,64281,Black Demonheart Gloves,,,,
,64282,White Demonheart Gloves,,,,
,64283,Teal Demonheart Gloves,,,,
,64284,Mauve Demonheart Gloves,,,,
,64285,Red Demonheart Leggings,,,,
,64286,Pink Demonheart Leggings,,,,
,64287,Orange Demonheart Leggings,,,,
,64288,Yellow Demonheart Leggings,,,,
,64289,Green Demonheart Leggings,,,,
,64290,Turquoise Demonheart Leggings,,,,
,64291,Blue Demonheart Leggings,,,,
,64292,Purple Demonheart Leggings,,,,
,64293,Black Demonheart Leggings,,,,
,64294,White Demonheart Leggings,,,,
,64295,Teal Demonheart Leggings,,,,
,64296,Mauve Demonheart Leggings,,,,
,64297,Red Demonheart Boots,,,,
,64298,Pink Demonheart Boots,,,,
,64299,Orange Demonheart Boots,,,,
,64300,Yellow Demonheart Boots,,,,
,64301,Green Demonheart Boots,,,,
,64302,Turquoise Demonheart Boots,,,,
,64303,Blue Demonheart Boots,,,,
,64304,Purple Demonheart Boots,,,,
,64305,Black Demonheart Boots,,,,
,64306,White Demonheart Boots,,,,
,64307,Teal Demonheart Boots,,,,
,64308,Mauve Demonheart Boots,,,,
,64309,Red Demonheart Tunic,,,,
,64310,Pink Demonheart Tunic,,,,
,64311,Orange Demonheart Tunic,,,,
,64312,Yellow Demonheart Tunic,,,,
,64313,Green Demonheart Tunic,,,,
,64314,Turquoise Demonheart Tunic,,,,
,64315,Blue Demonheart Tunic,,,,
,64316,Purple Demonheart Tunic,,,,
,64317,Black Demonheart Tunic,,,,
,64318,White Demonheart Tunic,,,,
,64319,Teal Demonheart Tunic,,,,
,64320,Mauve Demonheart Tunic,,,,
,64321,Red Demonheart Mask,,,,
,64322,Pink Demonheart Mask,,,,
,64323,Orange Demonheart Mask,,,,
,64324,Yellow Demonheart Mask,,,,
,64325,Green Demonheart Mask,,,,
,64326,Turquoise Demonheart Mask,,,,
,64327,Blue Demonheart Mask,,,,
,64328,Purple Demonheart Mask,,,,
,64329,Black Demonheart Mask,,,,
,64330,White Demonheart Mask,,,,
,64331,Teal Demonheart Mask,,,,
,64332,Mauve Demonheart Mask,,,,
,64333,Unleashed Red Demonheart Gloves,,,,
,64334,Unleashed Pink Demonheart Gloves,,,,
,64335,Unleashed Orange Demonheart Gloves,,,,
,64336,Unleashed Yellow Demonheart Gloves,,,,
,64337,Unleashed Green Demonheart Gloves,,,,
,64338,Unleashed Turquoise Demonheart Gloves,,,,
,64339,Unleashed Blue Demonheart Gloves,,,,
,64340,Unleashed Purple Demonheart Gloves,,,,
,64341,Unleashed Black Demonheart Gloves,,,,
,64342,Unleashed White Demonheart Gloves,,,,
,64343,Unleashed Teal Demonheart Gloves,,,,
,64344,Unleashed Mauve Demonheart Gloves,,,,
,64345,Unleashed Red Demonheart Leggings,,,,
,64346,Unleashed Pink Demonheart Leggings,,,,
,64347,Unleashed Orange Demonheart Leggings,,,,
,64348,Unleashed Yellow Demonheart Leggings,,,,
,64349,Unleashed Green Demonheart Leggings,,,,
,64350,Unleashed Turquoise Demonheart Leggings,,,,
,64351,Unleashed Blue Demonheart Leggings,,,,
,64352,Unleashed Purple Demonheart Leggings,,,,
,64353,Unleashed Black Demonheart Leggings,,,,
,64354,Unleashed White Demonheart Leggings,,,,
,64355,Unleashed Teal Demonheart Leggings,,,,
,64356,Unleashed Mauve Demonheart Leggings,,,,
,64357,Unleashed Red Demonheart Boots,,,,
,64358,Unleashed Pink Demonheart Boots,,,,
,64359,Unleashed Orange Demonheart Boots,,,,
,64360,Unleashed Yellow Demonheart Boots,,,,
,64361,Unleashed Green Demonheart Boots,,,,
,64362,Unleashed Turquoise Demonheart Boots,,,,
,64363,Unleashed Blue Demonheart Boots,,,,
,64364,Unleashed Purple Demonheart Boots,,,,
,64365,Unleashed Black Demonheart Boots,,,,
,64366,Unleashed White Demonheart Boots,,,,
,64367,Unleashed Teal Demonheart Boots,,,,
,64368,Unleashed Mauve Demonheart Boots,,,,
,64369,Unleashed Red Demonheart Tunic,,,,
,64370,Unleashed Pink Demonheart Tunic,,,,
,64371,Unleashed Orange Demonheart Tunic,,,,
,64372,Unleashed Yellow Demonheart Tunic,,,,
,64373,Unleashed Green Demonheart Tunic,,,,
,64374,Unleashed Turquoise Demonheart Tunic,,,,
,64375,Unleashed Blue Demonheart Tunic,,,,
,64376,Unleashed Purple Demonheart Tunic,,,,
,64377,Unleashed Black Demonheart Tunic,,,,
,64378,Unleashed White Demonheart Tunic,,,,
,64379,Unleashed Teal Demonheart Tunic,,,,
,64380,Unleashed Mauve Demonheart Tunic,,,,
,64381,Unleashed Red Demonheart Mask,,,,
,64382,Unleashed Pink Demonheart Mask,,,,
,64383,Unleashed Orange Demonheart Mask,,,,
,64384,Unleashed Yellow Demonheart Mask,,,,
,64385,Unleashed Green Demonheart Mask,,,,
,64386,Unleashed Turquoise Demonheart Mask,,,,
,64387,Unleashed Blue Demonheart Mask,,,,
,64388,Unleashed Purple Demonheart Mask,,,,
,64389,Unleashed Black Demonheart Mask,,,,
,64390,Unleashed White Demonheart Mask,,,,
,64391,Unleashed Teal Demonheart Mask,,,,
,64392,Unleashed Mauve Demonheart Mask,,,,
,64393,Stolen Disc Fragments,,,,
,64394,Red Barding of the Demonheart,,,,
,64395,Pink Barding of the Demonheart,,,,
,64396,Orange Barding of the Demonheart,,,,
,64397,Yellow Barding of the Demonheart,,,,
,64398,Green Barding of the Demonheart,,,,
,64399,Turquoise Barding of the Demonheart,,,,
,64400,Blue Barding of the Demonheart,,,,
,64401,Purple Barding of the Demonheart,,,,
,64402,Black Barding of the Demonheart,,,,
,64403,White Barding of the Demonheart,,,,
,64404,Teal Barding of the Demonheart,,,,
,64405,Mauve Barding of the Demonheart,,,,
,64406,Overgrowth Mystery Chest,,,,
,64407,Tibia of the Grand Sorceress,,,,
,64408,Mighty Bloodleaf Amulet of Destruction,,,,
,64409,Majestic Bloodleaf Amulet of Destruction,,,,
,64410,Royal Bloodleaf Amulet of Destruction,,,,
,64411,Imperial Bloodleaf Amulet of Destruction,,,,
,64412,Godly Bloodleaf Amulet of Destruction,,,,
,64413,Mighty Bloodleaf Amulet of Ferocity,,,,
,64414,Majestic Bloodleaf Amulet of Ferocity,,,,
,64415,Royal Bloodleaf Amulet of Ferocity,,,,
,64416,Imperial Bloodleaf Amulet of Ferocity,,,,
,64417,Godly Bloodleaf Amulet of Ferocity,,,,
,64418,Mighty Bloodleaf Amulet of Brutality,,,,
,64419,Majestic Bloodleaf Amulet of Brutality,,,,
,64420,Royal Bloodleaf Amulet of Brutality,,,,
,64421,Imperial Bloodleaf Amulet of Brutality,,,,
,64422,Godly Bloodleaf Amulet of Brutality,,,,
,64423,Mighty Bloodleaf Amulet of the Arcanist,,,,
,64424,Majestic Bloodleaf Amulet of the Arcanist,,,,
,64425,Royal Bloodleaf Amulet of the Arcanist,,,,
,64426,Imperial Bloodleaf Amulet of the Arcanist,,,,
,64427,Godly Bloodleaf Amulet of the Arcanist,,,,
,64428,Mighty Bloodleaf Amulet of Transmutation,,,,
,64429,Majestic Bloodleaf Amulet of Transmutation,,,,
,64430,Royal Bloodleaf Amulet of Transmutation,,,,
,64431,Imperial Bloodleaf Amulet of Transmutation,,,,
,64432,Godly Bloodleaf Amulet of Transmutation,,,,
,64433,Mighty Bloodleaf Charm of Destruction,,,,
,64434,Majestic Bloodleaf Charm of Destruction,,,,
,64435,Royal Bloodleaf Charm of Destruction,,,,
,64436,Imperial Bloodleaf Charm of Destruction,,,,
,64437,Godly Bloodleaf Charm of Destruction,,,,
,64438,Mighty Bloodleaf Charm of Ferocity,,,,
,64439,Majestic Bloodleaf Charm of Ferocity,,,,
,64440,Royal Bloodleaf Charm of Ferocity,,,,
,64441,Imperial Bloodleaf Charm of Ferocity,,,,
,64442,Godly Bloodleaf Charm of Ferocity,,,,
,64443,Mighty Bloodleaf Charm of Brutality,,,,
,64444,Majestic Bloodleaf Charm of Brutality,,,,
,64445,Royal Bloodleaf Charm of Brutality,,,,
,64446,Imperial Bloodleaf Charm of Brutality,,,,
,64447,Godly Bloodleaf Charm of Brutality,,,,
,64448,Mighty Bloodleaf Charm of the Arcanist,,,,
,64449,Majestic Bloodleaf Charm of the Arcanist,,,,
,64450,Royal Bloodleaf Charm of the Arcanist,,,,
,64451,Imperial Bloodleaf Charm of the Arcanist,,,,
,64452,Godly Bloodleaf Charm of the Arcanist,,,,
,64453,Mighty Bloodleaf Charm of Transmutation,,,,
,64454,Majestic Bloodleaf Charm of Transmutation,,,,
,64455,Royal Bloodleaf Charm of Transmutation,,,,
,64456,Imperial Bloodleaf Charm of Transmutation,,,,
,64457,Godly Bloodleaf Charm of Transmutation,,,,
,64458,Mighty Bloodleaf Ring of Double Attack,,,,
,64459,Majestic Bloodleaf Ring of Double Attack,,,,
,64460,Royal Bloodleaf Ring of Double Attack,,,,
,64461,Imperial Bloodleaf Ring of Double Attack,,,,
,64462,Godly Bloodleaf Ring of Double Attack,,,,
,64463,Mighty Bloodleaf Ring of Double Shot,,,,
,64464,Majestic Bloodleaf Ring of Double Shot,,,,
,64465,Royal Bloodleaf Ring of Double Shot,,,,
,64466,Imperial Bloodleaf Ring of Double Shot,,,,
,64467,Godly Bloodleaf Ring of Double Shot,,,,
,64468,Mighty Bloodleaf Ring of Pummel,,,,
,64469,Majestic Bloodleaf Ring of Pummel,,,,
,64470,Royal Bloodleaf Ring of Pummel,,,,
,64471,Imperial Bloodleaf Ring of Pummel,,,,
,64472,Godly Bloodleaf Ring of Pummel,,,,
,64473,Mighty Bloodleaf Ring of Rupture,,,,
,64474,Majestic Bloodleaf Ring of Rupture,,,,
,64475,Royal Bloodleaf Ring of Rupture,,,,
,64476,Imperial Bloodleaf Ring of Rupture,,,,
,64477,Godly Bloodleaf Ring of Rupture,,,,
,64478,Mighty Bloodleaf Ring of Giant Swing,,,,
,64479,Majestic Bloodleaf Ring of Giant Swing,,,,
,64480,Royal Bloodleaf Ring of Giant Swing,,,,
,64481,Imperial Bloodleaf Ring of Giant Swing,,,,
,64482,Godly Bloodleaf Ring of Giant Swing,,,,
,64483,Mighty Bloodleaf Ring of Shield Wall,,,,
,64484,Majestic Bloodleaf Ring of Shield Wall,,,,
,64485,Royal Bloodleaf Ring of Shield Wall,,,,
,64486,Imperial Bloodleaf Ring of Shield Wall,,,,
,64487,Godly Bloodleaf Ring of Shield Wall,,,,
,64488,Mighty Bloodleaf Ring of Assassinate,,,,
,64489,Majestic Bloodleaf Ring of Assassinate,,,,
,64490,Royal Bloodleaf Ring of Assassinate,,,,
,64491,Imperial Bloodleaf Ring of Assassinate,,,,
,64492,Godly Bloodleaf Ring of Assassinate,,,,
,64493,Mighty Bloodleaf Ring of Sneaky Attack,,,,
,64494,Majestic Bloodleaf Ring of Sneaky Attack,,,,
,64495,Royal Bloodleaf Ring of Sneaky Attack,,,,
,64496,Imperial Bloodleaf Ring of Sneaky Attack,,,,
,64497,Godly Bloodleaf Ring of Sneaky Attack,,,,
,64498,Mighty Bloodleaf Ring of Life Steal,,,,
,64499,Majestic Bloodleaf Ring of Life Steal,,,,
,64500,Royal Bloodleaf Ring of Life Steal,,,,
,64501,Imperial Bloodleaf Ring of Life Steal,,,,
,64502,Godly Bloodleaf Ring of Life Steal,,,,
,64503,Mighty Bloodleaf Ring of Riposte,,,,
,64504,Majestic Bloodleaf Ring of Riposte,,,,
,64505,Royal Bloodleaf Ring of Riposte,,,,
,64506,Imperial Bloodleaf Ring of Riposte,,,,
,64507,Godly Bloodleaf Ring of Riposte,,,,
,64508,Mighty Bloodleaf Ring of Longshot,,,,
,64509,Majestic Bloodleaf Ring of Longshot,,,,
,64510,Royal Bloodleaf Ring of Longshot,,,,
,64511,Imperial Bloodleaf Ring of Longshot,,,,
,64512,Godly Bloodleaf Ring of Longshot,,,,
,64513,Mighty Bloodleaf Ring of Sharp Shot,,,,
,64514,Majestic Bloodleaf Ring of Sharp Shot,,,,
,64515,Royal Bloodleaf Ring of Sharp Shot,,,,
,64516,Imperial Bloodleaf Ring of Sharp Shot,,,,
,64517,Godly Bloodleaf Ring of Sharp Shot,,,,
,64518,Mighty Bloodleaf Ring of Rapid Shot,,,,
,64519,Majestic Bloodleaf Ring of Rapid Shot,,,,
,64520,Royal Bloodleaf Ring of Rapid Shot,,,,
,64521,Imperial Bloodleaf Ring of Rapid Shot,,,,
,64522,Godly Bloodleaf Ring of Rapid Shot,,,,
,64523,Mighty Bloodleaf Ring of Light Heal,,,,
,64524,Majestic Bloodleaf Ring of Light Heal,,,,
,64525,Royal Bloodleaf Ring of Light Heal,,,,
,64526,Imperial Bloodleaf Ring of Light Heal,,,,
,64527,Godly Bloodleaf Ring of Light Heal,,,,
,64528,Mighty Bloodleaf Ring of Sanctuary,,,,
,64529,Majestic Bloodleaf Ring of Sanctuary,,,,
,64530,Royal Bloodleaf Ring of Sanctuary,,,,
,64531,Imperial Bloodleaf Ring of Sanctuary,,,,
,64532,Godly Bloodleaf Ring of Sanctuary,,,,
,64533,Mighty Bloodleaf Ring of Natures Breath,,,,
,64534,Majestic Bloodleaf Ring of Natures Breath,,,,
,64535,Royal Bloodleaf Ring of Natures Breath,,,,
,64536,Imperial Bloodleaf Ring of Natures Breath,,,,
,64537,Godly Bloodleaf Ring of Natures Breath,,,,
,64538,Mighty Bloodleaf Ring of Storm Touch,,,,
,64539,Majestic Bloodleaf Ring of Storm Touch,,,,
,64540,Royal Bloodleaf Ring of Storm Touch,,,,
,64541,Imperial Bloodleaf Ring of Storm Touch,,,,
,64542,Godly Bloodleaf Ring of Storm Touch,,,,
,64543,Mighty Bloodleaf Ring of Energy Harvest,,,,
,64544,Majestic Bloodleaf Ring of Energy Harvest,,,,
,64545,Royal Bloodleaf Ring of Energy Harvest,,,,
,64546,Imperial Bloodleaf Ring of Energy Harvest,,,,
,64547,Godly Bloodleaf Ring of Energy Harvest,,,,
,64548,Mighty Bloodleaf Ring of Strangling Vines,,,,
,64549,Majestic Bloodleaf Ring of Strangling Vines,,,,
,64550,Royal Bloodleaf Ring of Strangling Vines,,,,
,64551,Imperial Bloodleaf Ring of Strangling Vines,,,,
,64552,Godly Bloodleaf Ring of Strangling Vines,,,,
,64553,Mighty Bloodleaf Ring of Ice Shards,,,,
,64554,Majestic Bloodleaf Ring of Ice Shards,,,,
,64555,Royal Bloodleaf Ring of Ice Shards,,,,
,64556,Imperial Bloodleaf Ring of Ice Shards,,,,
,64557,Godly Bloodleaf Ring of Ice Shards,,,,
,64558,Mighty Bloodleaf Ring of Ice Blast,,,,
,64559,Majestic Bloodleaf Ring of Ice Blast,,,,
,64560,Royal Bloodleaf Ring of Ice Blast,,,,
,64561,Imperial Bloodleaf Ring of Ice Blast,,,,
,64562,Godly Bloodleaf Ring of Ice Blast,,,,
,64563,Mighty Bloodleaf Ring of Firestorm,,,,
,64564,Majestic Bloodleaf Ring of Firestorm,,,,
,64565,Royal Bloodleaf Ring of Firestorm,,,,
,64566,Imperial Bloodleaf Ring of Firestorm,,,,
,64567,Godly Bloodleaf Ring of Firestorm,,,,
,64568,Mighty Bloodleaf Ring of Energy Shield,,,,
,64569,Majestic Bloodleaf Ring of Energy Shield,,,,
,64570,Royal Bloodleaf Ring of Energy Shield,,,,
,64571,Imperial Bloodleaf Ring of Energy Shield,,,,
,64572,Godly Bloodleaf Ring of Energy Shield,,,,
,64573,Mighty Bloodleaf Ring of Energy Boost,,,,
,64574,Majestic Bloodleaf Ring of Energy Boost,,,,
,64575,Royal Bloodleaf Ring of Energy Boost,,,,
,64576,Imperial Bloodleaf Ring of Energy Boost,,,,
,64577,Godly Bloodleaf Ring of Energy Boost,,,,
,64578,Mighty Bloodleaf Band of Shielding,,,,
,64579,Majestic Bloodleaf Band of Shielding,,,,
,64580,Royal Bloodleaf Band of Shielding,,,,
,64581,Imperial Bloodleaf Band of Shielding,,,,
,64582,Godly Bloodleaf Band of Shielding,,,,
,64583,Mighty Bloodleaf Band of Subtlety,,,,
,64584,Majestic Bloodleaf Band of Subtlety,,,,
,64585,Royal Bloodleaf Band of Subtlety,,,,
,64586,Imperial Bloodleaf Band of Subtlety,,,,
,64587,Godly Bloodleaf Band of Subtlety,,,,
,64588,Mighty Bloodleaf Band of Precision,,,,
,64589,Majestic Bloodleaf Band of Precision,,,,
,64590,Royal Bloodleaf Band of Precision,,,,
,64591,Imperial Bloodleaf Band of Precision,,,,
,64592,Godly Bloodleaf Band of Precision,,,,
,64593,Mighty Bloodleaf Band of Invocation,,,,
,64594,Majestic Bloodleaf Band of Invocation,,,,
,64595,Royal Bloodleaf Band of Invocation,,,,
,64596,Imperial Bloodleaf Band of Invocation,,,,
,64597,Godly Bloodleaf Band of Invocation,,,,
,64598,Mighty Bloodleaf Band of Transcendence,,,,
,64599,Majestic Bloodleaf Band of Transcendence,,,,
,64600,Royal Bloodleaf Band of Transcendence,,,,
,64601,Imperial Bloodleaf Band of Transcendence,,,,
,64602,Godly Bloodleaf Band of Transcendence,,,,
,64603,Mighty Bloodleaf Band of Destruction,,,,
,64604,Majestic Bloodleaf Band of Destruction,,,,
,64605,Royal Bloodleaf Band of Destruction,,,,
,64606,Imperial Bloodleaf Band of Destruction,,,,
,64607,Godly Bloodleaf Band of Destruction,,,,
,64608,Mighty Bloodleaf Band of Ferocity,,,,
,64609,Majestic Bloodleaf Band of Ferocity,,,,
,64610,Royal Bloodleaf Band of Ferocity,,,,
,64611,Imperial Bloodleaf Band of Ferocity,,,,
,64612,Godly Bloodleaf Band of Ferocity,,,,
,64613,Mighty Bloodleaf Band of Brutality,,,,
,64614,Majestic Bloodleaf Band of Brutality,,,,
,64615,Royal Bloodleaf Band of Brutality,,,,
,64616,Imperial Bloodleaf Band of Brutality,,,,
,64617,Godly Bloodleaf Band of Brutality,,,,
,64618,Mighty Bloodleaf Band of the Arcanist,,,,
,64619,Majestic Bloodleaf Band of the Arcanist,,,,
,64620,Royal Bloodleaf Band of the Arcanist,,,,
,64621,Imperial Bloodleaf Band of the Arcanist,,,,
,64622,Godly Bloodleaf Band of the Arcanist,,,,
,64623,Mighty Bloodleaf Band of Transmutation,,,,
,64624,Majestic Bloodleaf Band of Transmutation,,,,
,64625,Royal Bloodleaf Band of Transmutation,,,,
,64626,Imperial Bloodleaf Band of Transmutation,,,,
,64627,Godly Bloodleaf Band of Transmutation,,,,
,64628,Red Forest Guard Helm,,,,
,64629,Pink Forest Guard Helm,,,,
,64630,Orange Forest Guard Helm,,,,
,64631,Yellow Forest Guard Helm,,,,
,64632,Green Forest Guard Helm,,,,
,64633,Turquoise Forest Guard Helm,,,,
,64634,Blue Forest Guard Helm,,,,
,64635,Purple Forest Guard Helm,,,,
,64636,Black Forest Guard Helm,,,,
,64637,White Forest Guard Helm,,,,
,64638,Lifebloom Red Forest Guard Helm,,,,
,64639,Lifebloom Pink Forest Guard Helm,,,,
,64640,Lifebloom Orange Forest Guard Helm,,,,
,64641,Lifebloom Yellow Forest Guard Helm,,,,
,64642,Lifebloom Green Forest Guard Helm,,,,
,64643,Lifebloom Turquoise Forest Guard Helm,,,,
,64644,Lifebloom Blue Forest Guard Helm,,,,
,64645,Lifebloom Purple Forest Guard Helm,,,,
,64646,Lifebloom Black Forest Guard Helm,,,,
,64647,Lifebloom White Forest Guard Helm,,,,
,64648,Fragmented Shield of Dormant Power,,,,
,64649,Lesser Shield of Dormant Power,,,,
,64650,Mystic Shield of Dormant Power,,,,
,64651,Greater Shield of Dormant Power,,,,
,64652,Grand Shield of Dormant Power,,,,
,64653,Mighty Shield of Dormant Power,,,,
,64654,Majestic Shield of Dormant Power,,,,
,64655,Cuhcullain's Bastion,,,,
,64656,Cuhcullain's Bastion Evoked,,,,
,64657,Cuhcullain's Bastion Awakened,,,,
,64658,Fragmented Axe of Dormant Power,,,,
,64659,Lesser Axe of Dormant Power,,,,
,64660,Mystic Axe of Dormant Power,,,,
,64661,Greater Axe of Dormant Power,,,,
,64662,Grand Axe of Dormant Power,,,,
,64663,Mighty Axe of Dormant Power,,,,
,64664,Majestic Axe of Dormant Power,,,,
,64665,Cuhcullain's Fury,,,,
,64666,Cuhcullain's Fury Evoked,,,,
,64667,Cuhcullain's Fury Awakened,,,,
,64668,Fragmented Blade of Dormant Power,,,,
,64669,Lesser Blade of Dormant Power,,,,
,64670,Mystic Blade of Dormant Power,,,,
,64671,Greater Blade of Dormant Power,,,,
,64672,Grand Blade of Dormant Power,,,,
,64673,Mighty Blade of Dormant Power,,,,
,64674,Majestic Blade of Dormant Power,,,,
,64675,Fingal's Edge of Prowess,,,,
,64676,Fingal's Edge of Prowess Evoked,,,,
,64677,Fingal's Edge of Prowess Awakened,,,,
,64678,Fragmented Dagger of Dormant Power,,,,
,64679,Lesser Dagger of Dormant Power,,,,
,64680,Mystic Dagger of Dormant Power,,,,
,64681,Greater Dagger of Dormant Power,,,,
,64682,Grand Dagger of Dormant Power,,,,
,64683,Mighty Dagger of Dormant Power,,,,
